ordem;processo;area;pontuacao_nao_calibrada;resultado_historico;rodada
1141;303.286/2018;468;0.4817398845072786;0;8
1142;303.378/2018;3620;0.4817398845072786;0;8
1143;862.936/2011;1797;0.4815242245560329;1;8
1144;826.219/2000;26;0.4815008040814266;0;8
1145;815.686/2006;3487;0.48127972503457983;1;8
1146;826.556/2011;4785;0.4812652478388045;0;8
1147;821.098/2001;4883;0.48103903159267747;1;8
1148;896.555/1995;4376;0.48080221858863575;0;8
1149;300.120/2019;132;0.480680393432022;1;8
1150;300.861/2019;356;0.480680393432022;1;8
1151;300.945/2019;377;0.480680393432022;1;8
1152;300.379/2018;4235;0.480680393432022;1;8
1153;826.717/2015;3516;0.48065232816907016;0;8
1154;860.750/2006;1662;0.4804262433846668;0;8
1155;831.161/2010;1208;0.48041527860519206;1;8
1156;872.368/2012;2065;0.4801138477386568;1;8
1157;867.278/2020;1948;0.48008901472386234;1;8
1158;890.450/1989;2205;0.4791942568527899;1;8
1159;864.325/2013;1863;0.4790099761841084;1;8
1160;870.434/2020;1992;0.47894141283183544;1;8
1161;870.412/1986;3164;0.47887839531703497;1;8
1162;810.178/1988;3587;0.47885207364772825;0;8
1163;861.684/2010;52;0.4786254838080552;1;8
1164;870.855/2011;2019;0.4783567777690756;1;8
1165;301.324/2020;435;0.478185308741694;1;8
1166;866.736/2020;1928;0.478185308741694;0;8
1167;300.954/2022;4474;0.478185308741694;1;8
1168;826.119/2019;3372;0.4770520994165473;1;8
1169;832.619/2009;2520;0.4769869056238762;1;8
1170;830.032/2009;4465;0.4769869056238762;1;8
1171;821.201/2001;4626;0.47621932504717523;1;8
1172;826.518/2002;1112;0.47609834691267744;0;8
1173;861.621/2012;1768;0.4759570685237749;1;8
1174;860.490/2012;2461;0.4759570685237749;1;8
1175;862.175/2012;3085;0.4759570685237749;0;8
1176;886.441/2007;57;0.4758257674947142;1;8
1177;860.186/2012;1571;0.4752134574154193;1;8
1178;861.551/2012;1764;0.4752134574154193;0;8
1179;861.868/2012;1772;0.4752134574154193;1;8
1180;861.557/2012;2419;0.4752134574154193;1;8
1181;860.951/2012;3055;0.4752134574154193;1;8
1182;860.497/2012;3290;0.4752134574154193;1;8
1183;866.465/2018;2681;0.47509384017342887;0;8
1184;880.007/2012;2107;0.4745089328537088;1;8
1185;826.517/2011;3512;0.47431523576773654;1;8
1186;300.452/2018;220;0.47413586471239205;1;8
1187;830.115/2019;1136;0.47413586471239205;0;8
1188;830.249/2018;1144;0.47413586471239205;1;8
1189;300.019/2019;3599;0.47413586471239205;0;8
1190;300.312/2019;4245;0.47413586471239205;0;8
1191;300.666/2019;4251;0.47413586471239205;1;8
1192;300.315/2019;4292;0.47413586471239205;1;8
1193;866.679/2013;1926;0.47406383827460713;1;8
1194;867.417/2013;1950;0.47406383827460713;1;8
1195;846.099/2009;3683;0.47396064349324357;1;8
1196;831.712/2015;4870;0.47377240498000994;0;8
1197;831.714/2015;4871;0.47377240498000994;0;8
1198;831.415/2000;1224;0.4731823623590586;1;8
1199;886.047/2010;81;0.4727749151440567;1;8
1200;866.514/2018;3320;0.472452428061341;0;8
1201;300.405/2016;201;0.47204639886701943;1;8
1202;826.170/2002;3500;0.4715556363815375;1;8
1203;826.072/2002;4721;0.4715556363815375;1;8
1204;826.062/2014;4802;0.4714070166972478;0;8
1205;850.128/2008;3414;0.47065769027718485;1;8
1206;832.895/2006;44;0.46998213864193544;1;8
1207;851.722/2013;1540;0.4693624403569952;1;8
1208;851.313/2013;3421;0.4693624403569952;1;8
1209;300.008/2021;104;0.46925070633008603;0;8
1210;300.140/2021;138;0.46925070633008603;1;8
1211;300.470/2021;226;0.46925070633008603;1;8
1212;300.762/2021;313;0.46925070633008603;1;8
1213;301.140/2020;418;0.46925070633008603;0;8
1214;301.135/2020;3618;0.46925070633008603;1;8
1215;300.324/2018;184;0.46920005969394146;1;8
1216;820.207/2018;981;0.46920005969394146;1;8
1217;866.108/2018;2661;0.4691902972407117;0;8
1218;833.290/2012;2951;0.4689229048195393;1;8
1219;300.588/2021;261;0.46866255425916115;1;8
1220;896.048/1998;73;0.4678698404471766;1;8
1221;880.224/2012;2135;0.4675400402268734;0;8
1222;810.436/2015;6;0.4670091538418793;1;8
1223;861.151/2011;2638;0.46686544716502854;1;8
1224;848.211/2015;3473;0.46679561176780954;1;8
1225;860.868/2018;3197;0.4666898286113526;1;8
1226;860.720/2017;1659;0.4666404437441578;1;8
1227;860.796/2017;1670;0.4666404437441578;1;8
1228;860.842/2017;1675;0.4666404437441578;1;8
1229;860.939/2017;2315;0.4666404437441578;1;8
1230;860.701/2017;3183;0.4666404437441578;1;8
1231;886.117/2021;3382;0.4665234989369069;1;8
1232;860.009/2020;1545;0.4664379149144676;1;8
1233;860.055/2020;1552;0.4664379149144676;1;8
1234;860.457/2020;1621;0.4664379149144676;1;8
1235;860.562/2020;3044;0.4664379149144676;1;8
1236;860.658/2022;3350;0.4664379149144676;1;8
1237;860.496/2020;3376;0.4664379149144676;1;8
1238;870.303/2018;1988;0.4658807300320098;1;8
1239;871.372/2019;3223;0.4658807300320098;1;8
1240;860.853/2010;4732;0.4647657284757215;0;8
1241;810.078/1991;4794;0.46473346418678324;1;8
1242;834.305/2008;1355;0.46464006482721487;1;8
1243;820.351/1989;4911;0.4644283980694667;0;8
1244;896.278/1998;3569;0.46391725503276654;1;8
1245;884.123/2012;2923;0.4637415844553423;1;8
1246;848.231/2019;3250;0.46373616768249726;1;8
1247;821.083/2011;4740;0.4637088651619086;1;8
1248;866.855/2017;2708;0.4636644064299822;0;8
1249;866.900/2017;2744;0.4636644064299822;1;8
1250;866.913/2017;2757;0.4636644064299822;1;8
1251;866.923/2017;2767;0.4636644064299822;1;8
1252;866.976/2017;2801;0.4636644064299822;1;8
1253;866.984/2017;2807;0.4636644064299822;1;8
1254;866.986/2017;2809;0.4636644064299822;0;8
1255;866.993/2017;2813;0.4636644064299822;0;8
1256;866.997/2017;2816;0.4636644064299822;0;8
1257;866.998/2017;2817;0.4636644064299822;0;8
1258;867.002/2017;2819;0.4636644064299822;0;8
1259;867.014/2017;2827;0.4636644064299822;1;8
1260;867.020/2017;2833;0.4636644064299822;1;8
1261;867.034/2017;2844;0.4636644064299822;1;8
1262;867.040/2017;2848;0.4636644064299822;1;8
1263;867.054/2017;2864;0.4636644064299822;1;8
1264;867.055/2017;2866;0.4636644064299822;1;8
1265;867.056/2017;2868;0.4636644064299822;0;8
1266;867.057/2017;2869;0.4636644064299822;1;8
1267;867.058/2017;2871;0.4636644064299822;1;8
1268;866.582/2014;2686;0.4633454435742084;1;8
1269;300.885/2022;4454;0.46308125518523097;0;8
1270;860.199/2007;1576;0.462796251191318;1;8
1271;861.338/2007;3481;0.46201220573421764;1;8
1272;301.222/2021;425;0.4618140145420842;1;8
1273;868.087/2015;1954;0.4616416507474978;1;8
1274;873.610/2011;2091;0.4616094108950596;1;8
1275;872.336/2011;3117;0.4616094108950596;1;8
1276;872.371/2021;2066;0.4610060620121818;1;8
1277;870.518/2022;3343;0.4610060620121818;1;8
1278;870.519/2022;3344;0.4610060620121818;1;8
1279;301.117/2021;416;0.46092514668576384;0;8
1280;830.775/2021;1176;0.4607903486140547;1;8
1281;866.625/2018;1923;0.4607431417146577;0;8
1282;866.303/2018;2675;0.4607431417146577;0;8
1283;830.815/2008;3522;0.46072587461291536;1;8
1284;300.392/2020;198;0.46050967929489606;1;8
1285;815.146/2007;10;0.4598746862579225;1;8
1286;862.682/2011;1790;0.45948676188598553;1;8
1287;826.016/2016;3492;0.45944200023301784;1;8
1288;860.187/2015;1572;0.45935334811550893;1;8
1289;860.459/2015;1622;0.45935334811550893;0;8
1290;860.467/2015;1624;0.45935334811550893;0;8
1291;860.914/2015;1695;0.45935334811550893;1;8
1292;861.200/2015;1722;0.45935334811550893;0;8
1293;861.123/2015;3060;0.45935334811550893;0;8
1294;861.124/2015;3061;0.45935334811550893;1;8
1295;861.152/2015;3063;0.45935334811550893;1;8
1296;826.315/2013;4774;0.45933361236892783;0;8
1297;810.818/2006;850;0.4589769369328138;0;8
1298;896.661/2001;4708;0.45872316679735653;0;8
1299;864.022/2013;1801;0.45835698083436116;1;8
1300;864.277/2013;1854;0.45835698083436116;1;8
1301;861.233/2016;1727;0.4581822223374357;1;8
1302;861.118/2016;3059;0.4581822223374357;0;8
1303;860.876/2016;3130;0.4581822223374357;1;8
1304;861.114/2016;3381;0.4581822223374357;1;8
1305;884.078/2010;3761;0.4577452353574498;1;8
1306;846.615/2011;2587;0.457531229212403;1;8
1307;851.135/2013;1534;0.4571033395086342;1;8
1308;300.760/2018;310;0.4569808122669679;1;8
1309;300.445/2019;4254;0.45691009673151245;1;8
1310;300.813/2018;336;0.4568538764254905;1;8
1311;860.720/2008;3548;0.456685933396466;1;8
1312;815.371/2009;4624;0.4562712357801695;1;8
1313;300.825/2018;340;0.4553583913657915;1;8
1314;300.669/2018;280;0.4552974001689068;1;8
1315;300.684/2019;287;0.4552974001689068;1;8
1316;300.860/2019;355;0.4552974001689068;1;8
1317;826.030/2013;3581;0.45528983413667606;0;8
1318;860.206/2013;1579;0.45473982283273884;1;8
1319;861.327/2015;2641;0.45473982283273884;0;8
1320;860.704/2010;3547;0.4547378693652572;1;8
1321;860.607/2010;4630;0.4547378693652572;0;8
1322;860.862/2018;3188;0.4543099673956249;1;8
1323;860.016/2019;3341;0.4543099673956249;1;8
1324;800.277/2011;1;0.453973400281069;1;8
1325;810.193/2003;4711;0.45389865852147476;0;8
1326;830.800/2018;1178;0.4538643011947334;1;8
1327;300.164/2021;144;0.45358849499603715;1;8
1328;301.072/2020;408;0.45358849499603715;1;8
1329;860.188/2016;1573;0.45357059146831175;1;8
1330;861.236/2016;1730;0.45357059146831175;1;8
1331;860.057/2016;3396;0.45357059146831175;1;8
1332;886.440/2011;4629;0.45309643098324187;1;8
1333;878.019/2010;3748;0.4529996122059782;0;8
1334;300.886/2020;366;0.45280824607560266;1;8
1335;870.939/2020;2326;0.45280824607560266;1;8
1336;871.857/2022;4492;0.45280824607560266;1;8
1337;834.601/2008;1364;0.45229056250266464;1;8
1338;890.464/1990;70;0.45211262561251453;1;8
1339;850.059/2011;2595;0.45203249351775276;1;8
1340;866.134/2009;1894;0.4517689344869089;1;8
1341;300.575/2021;3866;0.451195530867628;1;8
1342;300.876/2021;3894;0.451195530867628;1;8
1343;826.422/2018;3594;0.45118366590191245;0;8
1344;826.915/2011;4811;0.45116340939553917;0;8
1345;860.766/2005;1664;0.45097612054353087;1;8
1346;867.030/2018;2839;0.45063541475253743;1;8
1347;891.081/1994;2220;0.4505392788763637;0;8
1348;861.912/2012;3083;0.4504637072075237;1;8
1349;860.143/2012;3209;0.4504637072075237;1;8
1350;890.477/2006;4863;0.450355476267362;0;8
1351;851.040/2011;3727;0.4503232459274768;1;8
1352;300.583/2018;4231;0.45018250720140707;0;8
1353;864.215/2014;1833;0.4496607304206859;0;8
1354;832.511/2015;1281;0.44956740346736945;1;8
1355;832.582/2015;1287;0.44956740346736945;1;8
1356;884.042/2016;2147;0.44956368904885724;1;8
1357;860.189/2021;3339;0.4494544903409552;1;8
1358;866.602/2017;1920;0.4491661134813988;1;8
1359;866.606/2017;1922;0.4491661134813988;1;8
1360;867.009/2017;2822;0.4491661134813988;0;8
1361;867.233/2017;2878;0.4491661134813988;1;8
1362;861.144/2015;2637;0.4478463038445307;1;8
1363;870.689/2018;2012;0.4478022095752125;0;8
1364;870.653/2019;3220;0.4478022095752125;1;8
1365;831.565/2016;1232;0.447741689375979;1;8
1366;870.031/1998;4657;0.4475219383761285;0;8
1367;860.376/2016;1611;0.44691343288295976;1;8
1368;864.216/2016;1834;0.44691343288295976;1;8
1369;864.149/2012;1826;0.4468957546388397;0;8
1370;860.057/2018;1553;0.44679386495036477;1;8
1371;860.227/2018;1583;0.44679386495036477;1;8
1372;860.576/2018;1643;0.44679386495036477;1;8
1373;860.749/2018;1661;0.44679386495036477;1;8
1374;860.022/2019;2628;0.44679386495036477;1;8
1375;860.128/2018;3331;0.44679386495036477;0;8
1376;834.001/2012;2995;0.44677704696298026;1;8
1377;303.206/2018;464;0.44670088106407113;1;8
1378;870.381/2012;3392;0.44657839764135465;0;8
1379;300.698/2011;294;0.4463577775618456;1;8
1380;850.142/2016;3719;0.4460980021846862;1;8
1381;300.735/2018;3878;0.4456901818425445;0;8
1382;815.607/2004;84;0.4455035713575223;1;8
1383;860.153/2007;51;0.44538082129450796;1;8
1384;861.515/2010;1761;0.4448021674002611;1;8
1385;880.017/2017;3154;0.44459670546232644;1;8
1386;300.348/2020;3607;0.4444916194687094;0;8
1387;815.067/2007;8;0.44445596078754435;1;8
1388;864.041/2016;1804;0.444260073300261;1;8
1389;300.223/2018;154;0.4438845258102513;1;8
1390;300.455/2018;221;0.4438845258102513;1;8
1391;870.440/2018;1994;0.4438845258102513;1;8
1392;870.931/2019;3391;0.4438845258102513;0;8
1393;300.432/2019;4287;0.4438845258102513;0;8
1394;871.794/2018;4436;0.4438845258102513;0;8
1395;846.681/2011;2589;0.44377949875221945;1;8
1396;846.188/2011;3705;0.44377949875221945;1;8
1397;860.882/2008;3479;0.44351226316725145;1;8
1398;860.199/2015;3029;0.44337262573760133;1;8
1399;860.205/2015;3349;0.44337262573760133;1;8
1400;300.168/2020;146;0.4430934954837704;1;8
1401;820.313/2002;4760;0.4428684596407897;0;8
1402;866.092/2018;2650;0.4426757967653243;1;8
1403;860.293/2015;1598;0.4424139899201578;1;8
1404;860.569/2014;1640;0.4424139899201578;1;8
1405;860.431/2014;3042;0.4424139899201578;1;8
1406;861.707/2013;3195;0.4424139899201578;1;8
1407;861.997/2013;3199;0.4424139899201578;1;8
1408;860.274/2017;1593;0.4421543660854658;0;8
1409;860.330/2017;3132;0.4421543660854658;1;8
1410;860.143/2017;3259;0.4421543660854658;1;8
1411;860.243/2021;2408;0.44195365854046537;1;8
1412;860.506/2022;3379;0.44195365854046537;1;8
1413;826.004/1992;4679;0.44170983718768353;0;8
1414;826.301/1992;4680;0.44170983718768353;1;8
1415;846.213/2011;3279;0.44169912931055316;1;8
1416;871.712/2018;2473;0.44149767208100804;1;8
1417;871.714/2018;3354;0.44149767208100804;1;8
1418;870.021/2019;3358;0.44149767208100804;1;8
1419;850.390/2014;1508;0.44127837909108764;1;8
1420;800.452/2010;4983;0.44126828999298895;0;8
1421;815.331/2006;82;0.4412591682854641;1;8
1422;860.405/2016;1615;0.44125080391956645;0;8
1423;300.256/2020;167;0.4408774343385767;1;8
1424;860.119/2014;1560;0.4407656530002017;1;8
1425;861.380/2013;1747;0.4407656530002017;1;8
1426;861.211/2013;2640;0.4407656530002017;1;8
1427;860.685/2014;3048;0.4407656530002017;1;8
1428;860.408/2009;3039;0.44021232181988496;1;8
1429;860.412/2009;3040;0.44021232181988496;1;8
1430;860.430/2009;3041;0.44021232181988496;1;8
1431;834.973/2010;1370;0.4401991867577913;1;8
1432;801.032/2010;4987;0.4401641081927517;1;8
1433;860.232/2019;1584;0.43966932763141475;1;8
1434;860.283/2018;1596;0.43966932763141475;1;8
1435;860.853/2019;1677;0.43966932763141475;1;8
1436;860.361/2019;3184;0.43966932763141475;1;8
1437;860.854/2019;3264;0.43966932763141475;0;8
1438;860.129/2018;3332;0.43966932763141475;1;8
1439;860.935/2019;3365;0.43966932763141475;1;8
1440;840.330/2010;2997;0.4395490698839202;0;8
1441;864.528/2011;1872;0.4392830271801529;1;8
1442;860.875/2018;1684;0.43907152652532677;0;8
1443;860.758/2019;2446;0.4388138863560877;1;8
1444;303.196/2018;3922;0.4388138863560877;1;8
1445;860.600/2011;1649;0.4380876578931835;1;8
1446;862.125/2011;3292;0.4380876578931835;1;8
1447;300.305/2017;179;0.4378960847165053;1;8
1448;861.302/2011;1740;0.43697970122763224;1;8
1449;872.395/2021;3201;0.43666955203778607;0;8
1450;833.712/2012;1339;0.4366632286239278;1;8
1451;833.748/2012;1343;0.4366632286239278;1;8
1452;864.255/2015;1848;0.436654453260781;1;8
1453;864.320/2015;3095;0.436654453260781;1;8
1454;864.596/2007;4144;0.4362296297487714;1;8
1455;840.133/2014;3578;0.43605471692570463;1;8
1456;871.667/2021;4569;0.43568961267207407;1;8
1457;864.615/2008;1879;0.43551853138113633;1;8
1458;830.122/2016;1137;0.4354540560161857;1;8
1459;831.726/2016;1240;0.4354540560161857;0;8
1460;860.915/2017;3138;0.43504563054197476;1;8
1461;861.079/2017;3228;0.43504563054197476;1;8
1462;860.161/2015;1569;0.4349378310474694;1;8
1463;861.072/2015;1706;0.4349378310474694;1;8
1464;861.294/2015;1737;0.4349378310474694;1;8
1465;860.112/2015;2362;0.4349378310474694;1;8
1466;861.306/2015;2458;0.4349378310474694;1;8
1467;861.143/2015;2636;0.4349378310474694;1;8
1468;861.039/2015;3057;0.4349378310474694;0;8
1469;860.768/2015;3257;0.4349378310474694;1;8
1470;833.270/2012;1319;0.4347675478272762;1;8
1471;826.697/2012;4633;0.43465975812143887;0;8
1472;832.507/2007;1280;0.43461679009437276;1;8
1473;868.061/2017;1953;0.43453283187959607;0;8
1474;860.297/2017;1600;0.43444924176916766;1;8
1475;860.627/2017;3385;0.43444924176916766;1;8
1476;860.923/2009;2502;0.43431396201204364;1;8
1477;880.091/2019;2897;0.43404075224230465;0;8
1478;870.366/2020;4149;0.433911966153347;0;8
1479;861.510/2016;2459;0.4337790095234866;1;8
1480;861.095/2016;3351;0.4337790095234866;0;8
1481;896.793/2007;4648;0.4337680388982584;0;8
1482;870.297/2012;3206;0.4337338930743794;1;8
1483;870.654/2019;2009;0.4335720734150913;1;8
1484;861.229/2016;1725;0.4331095359300409;1;8
1485;861.430/2016;3074;0.4331095359300409;1;8
1486;861.432/2016;3076;0.4331095359300409;1;8
1487;866.647/2011;1924;0.4329890039305808;1;8
1488;301.319/2020;434;0.4328698062119585;1;8
1489;870.435/2020;1993;0.4328698062119585;1;8
1490;846.580/2011;1409;0.4326617175351853;1;8
1491;846.528/2011;2585;0.4326617175351853;1;8
1492;846.034/2011;4308;0.4326617175351853;1;8
1493;826.272/2016;4800;0.43249075045155316;1;8
1494;880.265/2013;2902;0.4318389897443236;0;8
1495;860.454/2006;4919;0.43170054196670327;0;8
1496;831.768/2015;4889;0.4316671379257347;1;8
1497;300.692/2021;290;0.4316282323222591;1;8
1498;896.906/2006;3792;0.43125101077208694;1;8
1499;860.471/2018;1625;0.4311870332354723;1;8
1500;860.162/2019;3145;0.4311870332354723;1;8
1501;860.428/2018;3280;0.4311870332354723;1;8
1502;860.584/2019;3319;0.4311870332354723;0;8
1503;871.520/2012;2430;0.43113356101790296;1;8
1504;826.741/2011;3579;0.43081878445303706;1;8
1505;826.100/2012;25;0.4306601759880343;1;8
1506;860.628/2012;1654;0.43040182510060504;1;8
1507;860.043/2012;3026;0.43040182510060504;0;8
1508;860.044/2012;3027;0.43040182510060504;0;8
1509;830.933/2013;1189;0.43035556340772985;1;8
1510;801.040/2010;605;0.4303329608892411;1;8
1511;866.104/2018;2658;0.4300539302894754;1;8
1512;866.814/2017;2693;0.4299861016996032;1;8
1513;866.824/2017;2694;0.4299861016996032;1;8
1514;866.825/2017;2695;0.4299861016996032;1;8
1515;866.826/2017;2696;0.4299861016996032;1;8
1516;866.834/2017;2698;0.4299861016996032;1;8
1517;866.839/2017;2699;0.4299861016996032;1;8
1518;866.840/2017;2700;0.4299861016996032;1;8
1519;866.841/2017;2701;0.4299861016996032;1;8
1520;866.842/2017;2702;0.4299861016996032;1;8
1521;866.847/2017;2703;0.4299861016996032;1;8
1522;866.851/2017;2706;0.4299861016996032;1;8
1523;866.858/2017;2711;0.4299861016996032;0;8
1524;866.859/2017;2712;0.4299861016996032;0;8
1525;866.860/2017;2713;0.4299861016996032;0;8
1526;866.861/2017;2714;0.4299861016996032;1;8
1527;866.867/2017;2718;0.4299861016996032;0;8
1528;866.868/2017;2719;0.4299861016996032;0;8
1529;866.869/2017;2720;0.4299861016996032;0;8
1530;866.870/2017;2721;0.4299861016996032;1;8
1531;866.871/2017;2722;0.4299861016996032;1;8
1532;866.872/2017;2723;0.4299861016996032;0;8
1533;866.873/2017;2724;0.4299861016996032;0;8
1534;866.874/2017;2725;0.4299861016996032;0;8
1535;866.877/2017;2728;0.4299861016996032;0;8
1536;866.878/2017;2729;0.4299861016996032;0;8
1537;866.891/2017;2737;0.4299861016996032;1;8
1538;866.895/2017;2740;0.4299861016996032;1;8
1539;866.896/2017;2741;0.4299861016996032;1;8
1540;866.897/2017;2742;0.4299861016996032;1;8
1541;866.898/2017;2743;0.4299861016996032;1;8
1542;866.905/2017;2749;0.4299861016996032;1;8
1543;866.906/2017;2750;0.4299861016996032;1;8
1544;866.907/2017;2751;0.4299861016996032;1;8
1545;866.910/2017;2754;0.4299861016996032;1;8
1546;866.916/2017;2760;0.4299861016996032;0;8
1547;866.949/2017;2784;0.4299861016996032;1;8
1548;866.971/2017;2798;0.4299861016996032;1;8
1549;866.835/2017;3289;0.4299861016996032;1;8
1550;866.066/2017;3293;0.4299861016996032;1;8
1551;866.048/2017;3309;0.4299861016996032;1;8
1552;810.225/2003;5;0.42963311774182716;1;8
1553;870.830/2015;4801;0.42946146802513074;1;8
1554;300.789/2019;4248;0.42928571670733245;0;8
1555;300.128/2018;4205;0.4292768391699987;1;8
1556;300.061/2018;4244;0.4292768391699987;0;8
1557;884.094/2016;2922;0.42918878897359986;1;8
1558;848.129/2006;1431;0.42907000608500895;1;8
1559;860.209/2018;1581;0.4290546046274618;1;8
1560;880.047/2011;2114;0.42894958005574074;1;8
1561;300.111/2020;130;0.4287640871248305;1;8
1562;860.635/2007;2411;0.42874826004977135;1;8
1563;830.882/2017;1186;0.4286732950234872;1;8
1564;300.578/2019;257;0.42855436815341386;1;8
1565;300.580/2019;259;0.42855436815341386;1;8
1566;846.060/2018;3677;0.42855436815341386;1;8
1567;846.205/2018;4088;0.42855436815341386;1;8
1568;826.511/2018;2991;0.428492474524135;0;8
1569;826.512/2018;2992;0.428492474524135;0;8
1570;826.069/2018;3370;0.428492474524135;1;8
1571;815.379/1997;11;0.42848968411396626;1;8
1572;866.342/2016;1908;0.4283901296275287;1;8
1573;300.502/2020;235;0.4283419224027385;1;8
1574;860.981/2015;1700;0.4278561314398709;1;8
1575;861.125/2015;3062;0.4278561314398709;1;8
1576;864.296/2016;1855;0.4277350040367351;1;8
1577;300.106/2018;127;0.42767149307789953;1;8
1578;300.378/2019;195;0.42767149307789953;1;8
1579;300.761/2019;311;0.42767149307789953;1;8
1580;301.025/2019;397;0.42767149307789953;0;8
1581;831.084/2019;1197;0.42767149307789953;1;8
1582;831.120/2019;1201;0.42767149307789953;1;8
1583;300.742/2019;2291;0.42767149307789953;0;8
1584;300.424/2018;4204;0.42767149307789953;1;8
1585;300.433/2019;4210;0.42767149307789953;1;8
1586;300.282/2019;4213;0.42767149307789953;1;8
1587;303.176/2018;4220;0.42767149307789953;1;8
1588;300.766/2018;4242;0.42767149307789953;0;8
1589;300.402/2019;4247;0.42767149307789953;0;8
1590;300.340/2018;4252;0.42767149307789953;1;8
1591;830.727/2018;4288;0.42767149307789953;0;8
1592;300.508/2018;4553;0.42767149307789953;0;8
1593;862.124/2011;2423;0.4274819882778366;1;8
1594;860.553/2010;3544;0.42742643890380283;1;8
1595;861.517/2010;4750;0.42742643890380283;1;8
1596;846.626/2011;2588;0.4273554983508233;1;8
1597;861.309/2015;3070;0.4272621447573493;1;8
1598;860.117/2013;3028;0.4270061590277391;1;8
1599;810.283/1985;4677;0.42690634123741156;0;8
1600;831.911/2013;4854;0.4268423458782226;0;8
1601;831.450/2013;4898;0.4268423458782226;0;8
1602;860.117/2016;1559;0.4267019299155223;1;8
1603;860.503/2016;1630;0.4267019299155223;1;8
1604;861.159/2016;1717;0.4267019299155223;1;8
1605;861.279/2016;3187;0.4267019299155223;1;8
1606;860.131/2017;1563;0.4265846279812732;1;8
1607;860.562/2017;1639;0.4265846279812732;1;8
1608;860.338/2020;1606;0.42638558596004716;1;8
1609;840.327/2009;3172;0.4261366044290175;1;8
1610;860.244/2016;1587;0.42610835222407845;1;8
1611;808.574/1975;777;0.42610364259282624;1;8
1612;300.118/2020;131;0.4259851871700809;1;8
1613;300.292/2021;174;0.4259851871700809;1;8
1614;300.411/2020;206;0.4259851871700809;0;8
1615;300.697/2021;293;0.4259851871700809;1;8
1616;300.943/2020;376;0.4259851871700809;1;8
1617;300.967/2021;384;0.4259851871700809;1;8
1618;301.107/2020;413;0.4259851871700809;0;8
1619;300.169/2020;2312;0.4259851871700809;1;8
1620;300.628/2021;3610;0.4259851871700809;0;8
1621;861.029/2012;2365;0.42592001321382095;1;8
1622;861.350/2012;2415;0.42592001321382095;1;8
1623;300.505/2019;4551;0.42589993172744767;1;8
1624;860.059/2016;3210;0.425852543779285;0;8
1625;800.789/2010;4986;0.4257780308108403;0;8
1626;890.157/1980;62;0.42576945787557186;1;8
1627;300.737/2020;303;0.42534047356801946;1;8
1628;832.122/2012;3656;0.42520715961924765;0;8
1629;866.065/2017;2648;0.42511790256577875;1;8
1630;866.046/2017;3314;0.42511790256577875;1;8
1631;850.982/2011;2622;0.4250889463325337;1;8
1632;300.266/2018;169;0.42507135652277267;1;8
1633;870.856/2019;2020;0.42507135652277267;1;8
1634;871.503/2019;4453;0.42507135652277267;0;8
1635;833.662/2012;1338;0.4249654382559916;1;8
1636;880.155/2014;2469;0.42467563942845615;0;8
1637;880.105/2014;3141;0.42467563942845615;1;8
1638;880.154/2014;3150;0.42467563942845615;1;8
1639;866.030/2016;1891;0.4243160829934766;1;8
1640;821.446/2001;4951;0.42413705827460113;0;8
1641;811.287/2013;3435;0.42409611485332394;1;8
1642;861.164/2012;1719;0.4239273218634701;1;8
1643;300.795/2021;327;0.4236986820654907;1;8
1644;300.798/2021;329;0.4236986820654907;1;8
1645;300.831/2021;343;0.4236986820654907;1;8
1646;300.801/2021;3883;0.4236986820654907;0;8
1647;880.021/2016;2111;0.4235236665998917;0;8
1648;300.093/2018;3836;0.42348728855214973;1;8
1649;810.050/1992;2956;0.4233878931175933;1;8
1650;300.028/2022;109;0.4229608039634051;1;8
1651;300.048/2021;114;0.4229608039634051;1;8
1652;300.105/2021;126;0.4229608039634051;1;8
1653;300.787/2020;325;0.4229608039634051;1;8
1654;301.289/2020;431;0.4229608039634051;1;8
1655;301.297/2021;433;0.4229608039634051;1;8
1656;300.671/2020;4283;0.4229608039634051;1;8
1657;891.363/1994;4182;0.42273515137805656;1;8
1658;300.788/2019;4281;0.4225385838670305;0;8
1659;848.279/2018;1470;0.42237125911618756;1;8
1660;886.233/2012;4837;0.42190656170336843;1;8
1661;886.298/2010;4628;0.42189636776805967;1;8
1662;831.211/2008;37;0.4218628412924074;1;8
1663;810.235/1993;3588;0.4216828207534392;0;8
1664;860.127/2018;1561;0.4215865430642111;1;8
1665;860.231/2018;2352;0.4215865430642111;1;8
1666;300.744/2022;3880;0.4211137718214517;0;8
1667;884.128/2019;2924;0.4210351067741466;1;8
1668;830.379/2020;1151;0.42092997111586816;0;8
1669;831.173/2021;1211;0.42092997111586816;1;8
1670;826.419/2005;1098;0.42068308056728304;1;8
1671;860.552/2014;1636;0.4201573537549763;1;8
1672;860.785/2013;1669;0.4201573537549763;1;8
1673;861.379/2013;1746;0.4201573537549763;1;8
1674;861.448/2014;1756;0.4201573537549763;1;8
1675;861.950/2013;1776;0.4201573537549763;1;8
1676;860.344/2014;3035;0.4201573537549763;1;8
1677;860.902/2014;3052;0.4201573537549763;1;8
1678;832.548/2009;3528;0.42009673769086053;1;8
1679;862.905/2011;1793;0.4200211624472232;1;8
1680;862.912/2011;1796;0.4200211624472232;1;8
1681;848.005/2007;4738;0.41998568588404195;1;8
